2021-11-13 at 15:25:19 | INFO | Neptune Start Up ....
2021-11-19 at 13:37:58 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 114,
            "orderDate": "2013-04-29",
            "orderNumber": 10120,
            "requiredDate": "2013-05-08",
            "shippedDate": "2013-05-01",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 353,
            "orderDate": "2013-05-07",
            "orderNumber": 10121,
            "requiredDate": "2013-05-13",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 350,
            "orderDate": "2013-05-08",
            "orderNumber": 10122,
            "requiredDate": "2013-05-16",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        },
        {
            "comments": "Customer very concerned about the exact color of the models. There is high risk that he may dispute the order because there is a slight color mismatch",
            "customerNumber": 112,
            "orderDate": "2013-05-21",
            "orderNumber": 10124,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-25",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:37:58 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:37:58 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "customerNumber": 112,
            "orderDate": "2013-05-21"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-08-06"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-11-29"
        }
    ]
}
2021-11-19 at 13:37:58 | CRITICAL | 0
2021-11-19 at 13:37:58 | SUCCESS | test debug output tm.(): 
 {
    "insertResult": "True",
    "insert_row_id": "10428"
}
2021-11-19 at 13:40:14 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:40:14 | INFO | API cache does not exists ....
2021-11-19 at 13:40:18 | INFO | Neptune Start Up ....
2021-11-19 at 13:40:18 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:40:18 | INFO | Add Custom query ...
2021-11-19 at 13:40:18 | INFO | Neptune Starting ....
2021-11-19 at 13:40:18 | INFO | API cache does not exists ....
2021-11-19 at 13:40:19 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 114,
            "orderDate": "2013-04-29",
            "orderNumber": 10120,
            "requiredDate": "2013-05-08",
            "shippedDate": "2013-05-01",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 353,
            "orderDate": "2013-05-07",
            "orderNumber": 10121,
            "requiredDate": "2013-05-13",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 350,
            "orderDate": "2013-05-08",
            "orderNumber": 10122,
            "requiredDate": "2013-05-16",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        },
        {
            "comments": "Customer very concerned about the exact color of the models. There is high risk that he may dispute the order because there is a slight color mismatch",
            "customerNumber": 112,
            "orderDate": "2013-05-21",
            "orderNumber": 10124,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-25",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:40:19 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:40:19 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "customerNumber": 112,
            "orderDate": "2013-05-21"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-08-06"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-11-29"
        }
    ]
}
2021-11-19 at 13:40:19 | CRITICAL | 1
2021-11-19 at 13:40:19 | SUCCESS | test debug output tm.(): 
 {
    "insertResult": "True",
    "insert_row_id": "10429"
}
2021-11-19 at 13:40:33 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 114,
            "orderDate": "2013-04-29",
            "orderNumber": 10120,
            "requiredDate": "2013-05-08",
            "shippedDate": "2013-05-01",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 353,
            "orderDate": "2013-05-07",
            "orderNumber": 10121,
            "requiredDate": "2013-05-13",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 350,
            "orderDate": "2013-05-08",
            "orderNumber": 10122,
            "requiredDate": "2013-05-16",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        },
        {
            "comments": "Customer very concerned about the exact color of the models. There is high risk that he may dispute the order because there is a slight color mismatch",
            "customerNumber": 112,
            "orderDate": "2013-05-21",
            "orderNumber": 10124,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-25",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:40:33 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:40:33 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "customerNumber": 112,
            "orderDate": "2013-05-21"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-08-06"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-11-29"
        }
    ]
}
2021-11-19 at 13:40:33 | ERROR | Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, "Duplicate entry '10429' for key 'PRIMARY'")
[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]
[parameters: {'orderNumber': '10429', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]
(Background on this error at: https://sqlalche.me/e/14/gkpj) 
2021-11-19 at 13:40:33 | SUCCESS | test debug output tm.(): 
 {
    "insertError": "Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, \"Duplicate entry '10429' for key 'PRIMARY'\")\n[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]\n[parameters: {'orderNumber': '10429', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]\n(Background on this error at: https://sqlalche.me/e/14/gkpj) ",
    "insertResult": "Error"
}
2021-11-19 at 13:41:31 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:41:31 | INFO | API cache does not exists ....
2021-11-19 at 13:41:34 | INFO | Neptune Start Up ....
2021-11-19 at 13:41:34 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:41:34 | INFO | Add Custom query ...
2021-11-19 at 13:41:34 | INFO | Neptune Starting ....
2021-11-19 at 13:41:34 | INFO | API cache does not exists ....
2021-11-19 at 13:41:36 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 114,
            "orderDate": "2013-04-29",
            "orderNumber": 10120,
            "requiredDate": "2013-05-08",
            "shippedDate": "2013-05-01",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 353,
            "orderDate": "2013-05-07",
            "orderNumber": 10121,
            "requiredDate": "2013-05-13",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 350,
            "orderDate": "2013-05-08",
            "orderNumber": 10122,
            "requiredDate": "2013-05-16",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        },
        {
            "comments": "Customer very concerned about the exact color of the models. There is high risk that he may dispute the order because there is a slight color mismatch",
            "customerNumber": 112,
            "orderDate": "2013-05-21",
            "orderNumber": 10124,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-25",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:41:36 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:41:36 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "customerNumber": 112,
            "orderDate": "2013-05-21"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-08-06"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-11-29"
        }
    ]
}
2021-11-19 at 13:41:36 | CRITICAL | 1
2021-11-19 at 13:41:36 | SUCCESS | test debug output tm.(): 
 {
    "insertResult": "True",
    "insert_row_id": "10430"
}
2021-11-19 at 13:43:07 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:43:07 | INFO | API cache does not exists ....
2021-11-19 at 13:43:08 | INFO | Neptune Start Up ....
2021-11-19 at 13:43:08 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:43:08 | INFO | Add Custom query ...
2021-11-19 at 13:43:08 | INFO | Neptune Starting ....
2021-11-19 at 13:43:08 | INFO | API cache does not exists ....
2021-11-19 at 13:43:12 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 114,
            "orderDate": "2013-04-29",
            "orderNumber": 10120,
            "requiredDate": "2013-05-08",
            "shippedDate": "2013-05-01",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 353,
            "orderDate": "2013-05-07",
            "orderNumber": 10121,
            "requiredDate": "2013-05-13",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 350,
            "orderDate": "2013-05-08",
            "orderNumber": 10122,
            "requiredDate": "2013-05-16",
            "shippedDate": "2013-05-13",
            "status": "Shipped"
        },
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        },
        {
            "comments": "Customer very concerned about the exact color of the models. There is high risk that he may dispute the order because there is a slight color mismatch",
            "customerNumber": 112,
            "orderDate": "2013-05-21",
            "orderNumber": 10124,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-25",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:43:12 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": null,
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10123,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 13:43:12 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "customerNumber": 112,
            "orderDate": "2013-05-21"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-08-06"
        },
        {
            "customerNumber": 112,
            "orderDate": "2014-11-29"
        }
    ]
}
2021-11-19 at 13:43:12 | ERROR | Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, "Duplicate entry '10430' for key 'PRIMARY'")
[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]
[parameters: {'orderNumber': '10430', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]
(Background on this error at: https://sqlalche.me/e/14/gkpj) 
2021-11-19 at 13:43:12 | SUCCESS | test debug output tm.(): 
 {
    "insertError": "Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, \"Duplicate entry '10430' for key 'PRIMARY'\")\n[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]\n[parameters: {'orderNumber': '10430', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]\n(Background on this error at: https://sqlalche.me/e/14/gkpj) ",
    "insertResult": "Error"
}
2021-11-19 at 13:43:39 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:43:39 | INFO | API cache does not exists ....
2021-11-19 at 13:43:41 | INFO | Neptune Start Up ....
2021-11-19 at 13:43:41 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:43:41 | INFO | Add Custom query ...
2021-11-19 at 13:43:41 | INFO | Neptune Starting ....
2021-11-19 at 13:43:41 | INFO | API cache does not exists ....
2021-11-19 at 13:43:42 | ERROR | Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, "Duplicate entry '10430' for key 'PRIMARY'")
[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]
[parameters: {'orderNumber': '10430', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]
(Background on this error at: https://sqlalche.me/e/14/gkpj) 
2021-11-19 at 13:43:42 | SUCCESS | test debug output tm.(): 
 {
    "insertError": "Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, \"Duplicate entry '10430' for key 'PRIMARY'\")\n[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]\n[parameters: {'orderNumber': '10430', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]\n(Background on this error at: https://sqlalche.me/e/14/gkpj) ",
    "insertResult": "Error"
}
2021-11-19 at 13:43:55 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:43:55 | INFO | API cache does not exists ....
2021-11-19 at 13:43:57 | INFO | Neptune Start Up ....
2021-11-19 at 13:43:57 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:43:57 | INFO | Add Custom query ...
2021-11-19 at 13:43:57 | INFO | Neptune Starting ....
2021-11-19 at 13:43:57 | INFO | API cache does not exists ....
2021-11-19 at 13:43:58 | SUCCESS | test debug output tm.(): 
 {
    "insertResult": "True",
    "insert_row_id": "10431"
}
2021-11-19 at 13:44:23 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:44:23 | INFO | API cache does not exists ....
2021-11-19 at 13:44:25 | INFO | Neptune Start Up ....
2021-11-19 at 13:44:25 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:44:25 | INFO | Add Custom query ...
2021-11-19 at 13:44:25 | INFO | Neptune Starting ....
2021-11-19 at 13:44:25 | INFO | API cache does not exists ....
2021-11-19 at 13:45:13 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:45:13 | INFO | API cache does not exists ....
2021-11-19 at 13:45:15 | INFO | Neptune Start Up ....
2021-11-19 at 13:45:15 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:45:15 | INFO | Add Custom query ...
2021-11-19 at 13:45:15 | INFO | Neptune Starting ....
2021-11-19 at 13:45:15 | INFO | API cache does not exists ....
2021-11-19 at 13:45:16 | SUCCESS | test debug output tm.(): 
 {
    "insertResult": "True",
    "insert_row_id": "10432"
}
2021-11-19 at 13:45:42 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:45:42 | INFO | API cache does not exists ....
2021-11-19 at 13:45:44 | INFO | Neptune Start Up ....
2021-11-19 at 13:45:44 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:45:44 | INFO | Add Custom query ...
2021-11-19 at 13:45:44 | INFO | Neptune Starting ....
2021-11-19 at 13:45:44 | INFO | API cache does not exists ....
2021-11-19 at 13:52:38 | INFO | Neptune Shutting Down ....
2021-11-19 at 13:52:38 | INFO | API cache does not exists ....
2021-11-19 at 13:52:40 | INFO | Neptune Start Up ....
2021-11-19 at 13:52:40 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 13:52:40 | INFO | Add Custom query ...
2021-11-19 at 13:52:40 | INFO | Neptune Starting ....
2021-11-19 at 13:52:40 | INFO | API cache does not exists ....
2021-11-19 at 14:16:43 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:16:43 | INFO | API cache does not exists ....
2021-11-19 at 14:16:45 | INFO | Neptune Start Up ....
2021-11-19 at 14:16:45 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:16:45 | INFO | Add Custom query ...
2021-11-19 at 14:16:45 | INFO | Neptune Starting ....
2021-11-19 at 14:16:45 | INFO | API cache does not exists ....
2021-11-19 at 14:16:54 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:16:54 | INFO | API cache does not exists ....
2021-11-19 at 14:16:56 | INFO | Neptune Start Up ....
2021-11-19 at 14:16:56 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:16:56 | INFO | Add Custom query ...
2021-11-19 at 14:16:56 | INFO | Neptune Starting ....
2021-11-19 at 14:16:56 | INFO | API cache does not exists ....
2021-11-19 at 14:16:57 | SUCCESS | test debug output tm.updatebyid(): 
 {
    "udpate_rowcount": 1
}
2021-11-19 at 14:18:03 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:18:03 | INFO | API cache does not exists ....
2021-11-19 at 14:18:05 | INFO | Neptune Start Up ....
2021-11-19 at 14:18:05 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:18:05 | INFO | Add Custom query ...
2021-11-19 at 14:18:05 | INFO | Neptune Starting ....
2021-11-19 at 14:18:05 | INFO | API cache does not exists ....
2021-11-19 at 14:18:05 | SUCCESS | test debug output tm.updatebyid(): 
 {
    "udpate_rowcount": 1
}
2021-11-19 at 14:18:05 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2021-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "NoShipped"
        }
    ]
}
2021-11-19 at 14:19:07 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:19:07 | INFO | API cache does not exists ....
2021-11-19 at 14:19:09 | INFO | Neptune Start Up ....
2021-11-19 at 14:19:09 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:19:09 | INFO | Add Custom query ...
2021-11-19 at 14:19:09 | INFO | Neptune Starting ....
2021-11-19 at 14:19:09 | INFO | API cache does not exists ....
2021-11-19 at 14:19:09 | ERROR | Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, "Duplicate entry '10432' for key 'PRIMARY'")
[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]
[parameters: {'orderNumber': '10432', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]
(Background on this error at: https://sqlalche.me/e/14/gkpj) 
2021-11-19 at 14:19:09 | SUCCESS | test debug output tm.insert(): 
 {
    "insertError": "Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, \"Duplicate entry '10432' for key 'PRIMARY'\")\n[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]\n[parameters: {'orderNumber': '10432', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]\n(Background on this error at: https://sqlalche.me/e/14/gkpj) ",
    "insertResult": "Error"
}
2021-11-19 at 14:19:09 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2021-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "NoShipped"
        }
    ]
}
2021-11-19 at 14:19:09 | SUCCESS | test debug output tm.updatebyid(): 
 {
    "udpate_rowcount": 1
}
2021-11-19 at 14:19:09 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2021-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "NoShipped"
        }
    ]
}
2021-11-19 at 14:19:09 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2021-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "NoShipped"
        }
    ]
}
2021-11-19 at 14:19:54 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:19:54 | INFO | API cache does not exists ....
2021-11-19 at 14:19:55 | INFO | Neptune Start Up ....
2021-11-19 at 14:19:55 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:19:55 | INFO | Add Custom query ...
2021-11-19 at 14:19:55 | INFO | Neptune Starting ....
2021-11-19 at 14:19:55 | INFO | API cache does not exists ....
2021-11-19 at 14:19:56 | ERROR | Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, "Duplicate entry '10432' for key 'PRIMARY'")
[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]
[parameters: {'orderNumber': '10432', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]
(Background on this error at: https://sqlalche.me/e/14/gkpj) 
2021-11-19 at 14:19:56 | SUCCESS | test debug output tm.insert(): 
 {
    "insertError": "Exception at tablemodel insert(): (pymysql.err.IntegrityError) (1062, \"Duplicate entry '10432' for key 'PRIMARY'\")\n[SQL: INSERT INTO mysqlsrc.orders (`orderNumber`, `orderDate`, `requiredDate`, `shippedDate`, `status`, comments, `customerNumber`) VALUES (%(orderNumber)s, %(orderDate)s, %(requiredDate)s, %(shippedDate)s, %(status)s, %(comments)s, %(customerNumber)s)]\n[parameters: {'orderNumber': '10432', 'orderDate': '2013-05-20', 'requiredDate': '2013-05-29', 'shippedDate': '2013-05-22', 'status': 'Shipped', 'comments': 'null', 'customerNumber': '103'}]\n(Background on this error at: https://sqlalche.me/e/14/gkpj) ",
    "insertResult": "Error"
}
2021-11-19 at 14:19:56 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2021-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "NoShipped"
        }
    ]
}
2021-11-19 at 14:19:56 | SUCCESS | test debug output tm.updatebyid(): 
 {
    "udpate_rowcount": 1
}
2021-11-19 at 14:19:56 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2021-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "NoShipped"
        }
    ]
}
2021-11-19 at 14:19:56 | SUCCESS | test debug output tm.deletebyid(): 
 {
    "delet_rowcount": 1
}
2021-11-19 at 14:20:19 | SUCCESS | test debug output tm.insert(): 
 {
    "insertResult": "True",
    "insert_row_id": "10432"
}
2021-11-19 at 14:20:19 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2013-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "Shipped"
        }
    ]
}
2021-11-19 at 14:20:19 | SUCCESS | test debug output tm.updatebyid(): 
 {
    "udpate_rowcount": 1
}
2021-11-19 at 14:20:19 | SUCCESS | test debug output tm.select(): 
 {
    "data": [
        {
            "comments": "null",
            "customerNumber": 103,
            "orderDate": "2021-05-20",
            "orderNumber": 10432,
            "requiredDate": "2013-05-29",
            "shippedDate": "2013-05-22",
            "status": "NoShipped"
        }
    ]
}
2021-11-19 at 14:20:19 | SUCCESS | test debug output tm.deletebyid(): 
 {
    "delet_rowcount": 1
}
2021-11-19 at 14:32:00 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:32:00 | INFO | API cache does not exists ....
2021-11-19 at 14:32:02 | INFO | Neptune Start Up ....
2021-11-19 at 14:32:02 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:32:02 | INFO | Add Custom query ...
2021-11-19 at 14:32:02 | INFO | Neptune Starting ....
2021-11-19 at 14:32:02 | INFO | API cache does not exists ....
2021-11-19 at 14:32:39 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:32:39 | INFO | API cache does not exists ....
2021-11-19 at 14:32:41 | INFO | Neptune Start Up ....
2021-11-19 at 14:32:41 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:32:41 | INFO | Add Custom query ...
2021-11-19 at 14:32:41 | INFO | Neptune Starting ....
2021-11-19 at 14:32:41 | INFO | API cache does not exists ....
2021-11-19 at 14:32:57 | INFO | Neptune Shutting Down ....
2021-11-19 at 14:32:57 | INFO | API cache does not exists ....
2021-11-19 at 14:32:59 | INFO | Neptune Start Up ....
2021-11-19 at 14:32:59 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 14:32:59 | INFO | Add Custom query ...
2021-11-19 at 14:32:59 | INFO | Neptune Starting ....
2021-11-19 at 14:32:59 | INFO | API cache does not exists ....
2021-11-19 at 14:33:33 | INFO | Neptune Shutting Down ....
